순별 기후평년값(1991-2020),,,,,,,,,,,,,,,,,
10-DAY NORMALS,,,,,,,,,,,,,,,,,
지점번호,지점명,월,날짜,"기압(hPa)
Temperature",,"기온(℃)
Temperature",,,,"상대습도(%)
Relative Humidity","증기압(hPa)
Vapour Pressure",,"평균풍속
(m/s)","운량
(1/10)","강수량
(mm)","증발량
(mm)","일조시간
(hr)"
846,서구,3,하순,,,10.1 ,1.7 ,16.1 ,4.5 ,,,,2.0 ,,14.9 ,,
846,서구,4,상순,,,12.6 ,1.4 ,19.0 ,6.8 ,,,,2.1 ,,22.5 ,,
846,서구,4,중순,,,14.7 ,1.9 ,20.9 ,8.9 ,,,,2.2 ,,18.5 ,,
846,서구,4,하순,,,16.2 ,1.9 ,22.2 ,10.2 ,,,,2.1 ,,28.2 ,,
846,서구,5,상순,,,18.6 ,1.6 ,24.9 ,12.7 ,,,,2.1 ,,29.6 ,,
846,서구,5,중순,,,19.6 ,1.2 ,25.5 ,13.8 ,,,,2.1 ,,22.4 ,,
846,서구,5,하순,,,21.3 ,1.5 ,27.9 ,15.5 ,,,,1.9 ,,23.8 ,,
846,서구,6,상순,,,22.6 ,1.6 ,28.9 ,17.3 ,,,,2.0 ,,14.5 ,,
846,서구,6,중순,,,23.7 ,1.2 ,29.4 ,18.8 ,,,,1.9 ,,40.9 ,,
846,서구,6,하순,,,24.2 ,1.5 ,29.2 ,20.2 ,,,,2.0 ,,71.7 ,,
846,서구,7,상순,,,24.9 ,2.4 ,29.7 ,21.7 ,,,,1.9 ,,105.6 ,,
846,서구,7,중순,,,26.1 ,2.0 ,30.6 ,22.5 ,,,,2.0 ,,72.6 ,,
846,서구,7,하순,,,27.8 ,2.1 ,32.6 ,23.9 ,,,,1.9 ,,45.9 ,,
846,서구,8,상순,,,28.2 ,1.5 ,33.4 ,24.4 ,,,,1.9 ,,83.4 ,,
846,서구,8,중순,,,27.1 ,2.1 ,31.8 ,23.5 ,,,,1.8 ,,84.0 ,,
846,서구,8,하순,,,25.4 ,1.6 ,30.3 ,21.8 ,,,,1.7 ,,88.0 ,,
846,서구,9,상순,,,23.8 ,1.5 ,28.6 ,19.8 ,,,,1.6 ,,50.1 ,,
846,서구,9,중순,,,22.4 ,1.8 ,27.3 ,18.3 ,,,,1.6 ,,66.2 ,,
846,서구,9,하순,,,20.1 ,1.0 ,25.4 ,15.9 ,,,,1.5 ,,41.9 ,,
846,서구,10,상순,,,18.5 ,1.2 ,24.1 ,13.9 ,,,,1.6 ,,31.5 ,,
846,서구,10,중순,,,16.3 ,1.4 ,22.0 ,11.3 ,,,,1.5 ,,9.2 ,,
846,서구,10,하순,,,14.0 ,1.5 ,19.6 ,9.1 ,,,,1.5 ,,16.8 ,,
846,서구,11,상순,,,12.0 ,1.9 ,17.7 ,7.0 ,,,,1.4 ,,11.8 ,,
846,서구,11,중순,,,8.9 ,2.0 ,14.1 ,4.1 ,,,,1.5 ,,9.8 ,,
846,서구,11,하순,,,7.0 ,1.5 ,12.0 ,2.1 ,,,,1.5 ,,10.1 ,,
846,서구,12,상순,,,3.9 ,2.0 ,9.0 ,-0.4 ,,,,1.6 ,,9.4 ,,
846,서구,12,중순,,,2.2 ,2.3 ,7.0 ,-2.2 ,,,,1.6 ,,3.1 ,,
846,서구,12,하순,,,1.5 ,2.0 ,6.3 ,-3.0 ,,,,1.6 ,,5.0 ,,
860,대구(신암),1,상순,1023.9 ,2.4 ,1.2 ,2.1 ,6.1 ,-2.9 ,50.3 ,3.4 ,0.9 ,2.5 ,3.1 ,4.9 ,,65.6 
860,대구(신암),1,중순,1024.9 ,2.3 ,1.2 ,2.0 ,6.0 ,-2.8 ,52.4 ,3.7 ,1.1 ,2.4 ,3.9 ,6.3 ,,58.8 
860,대구(신암),1,하순,1024.0 ,3.0 ,0.9 ,2.2 ,5.8 ,-3.1 ,51.4 ,3.5 ,0.8 ,2.4 ,3.2 ,7.4 ,,71.0 
860,대구(신암),2,상순,1023.0 ,2.2 ,1.9 ,2.0 ,7.2 ,-2.7 ,49.3 ,3.7 ,0.8 ,2.5 ,3.2 ,4.2 ,,68.5 
860,대구(신암),2,중순,1022.6 ,2.6 ,3.7 ,1.8 ,8.9 ,-1.0 ,48.0 ,3.9 ,1.1 ,2.4 ,3.5 ,7.9 ,,68.1 
860,대구(신암),2,하순,1022.2 ,3.1 ,5.3 ,2.4 ,10.5 ,0.5 ,52.5 ,4.8 ,1.4 ,2.4 ,4.2 ,13.3 ,,52.0 
860,대구(신암),3,상순,1020.6 ,2.3 ,6.5 ,1.5 ,12.0 ,1.7 ,50.5 ,4.8 ,0.9 ,2.5 ,4.3 ,14.6 ,,66.4 
860,대구(신암),3,중순,1019.5 ,2.9 ,8.6 ,1.7 ,14.5 ,3.2 ,49.7 ,5.5 ,1.0 ,2.5 ,4.4 ,18.7 ,,68.8 
860,대구(신암),3,하순,1018.4 ,3.5 ,10.1 ,1.7 ,15.8 ,5.0 ,49.1 ,5.9 ,1.3 ,2.4 ,4.7 ,15.8 ,,75.6 
860,대구(신암),4,상순,1017.1 ,2.4 ,12.6 ,1.5 ,18.6 ,7.0 ,49.4 ,6.9 ,1.7 ,2.5 ,4.2 ,22.9 ,,73.6 
860,대구(신암),4,중순,1014.9 ,2.8 ,14.5 ,1.8 ,20.8 ,8.9 ,50.6 ,8.0 ,1.5 ,2.6 ,4.5 ,20.4 ,,72.8 
860,대구(신암),4,하순,1013.8 ,2.9 ,16.3 ,1.6 ,22.5 ,10.6 ,52.3 ,9.4 ,1.7 ,2.4 ,4.7 ,27.3 ,,73.8 
860,대구(신암),5,상순,1012.7 ,2.7 ,18.4 ,1.6 ,24.6 ,12.8 ,54.6 ,11.0 ,1.6 ,2.5 ,4.9 ,29.2 ,,73.8 
860,대구(신암),5,중순,1011.6 ,2.6 ,19.4 ,1.5 ,25.3 ,13.9 ,56.5 ,12.0 ,1.3 ,2.3 ,5.0 ,23.4 ,,74.2 
860,대구(신암),5,하순,1010.4 ,2.1 ,21.1 ,1.9 ,27.2 ,15.5 ,56.3 ,13.2 ,1.3 ,2.3 ,4.9 ,25.3 ,,84.6 
860,대구(신암),6,상순,1009.7 ,2.3 ,22.4 ,1.5 ,28.2 ,17.4 ,59.2 ,15.2 ,1.6 ,2.4 ,5.5 ,19.0 ,,70.6 
860,대구(신암),6,중순,1007.8 ,2.4 ,23.6 ,1.3 ,29.0 ,18.9 ,62.3 ,17.5 ,2.1 ,2.4 ,6.0 ,36.5 ,,62.8 
860,대구(신암),6,하순,1007.1 ,2.0 ,24.1 ,1.7 ,28.8 ,20.2 ,69.6 ,20.3 ,2.1 ,2.2 ,7.4 ,73.7 ,,43.4 
860,대구(신암),7,상순,1006.5 ,2.3 ,25.0 ,2.1 ,29.4 ,21.6 ,72.8 ,22.9 ,2.1 ,2.2 ,7.3 ,95.5 ,,44.6 
860,대구(신암),7,중순,1007.6 ,2.7 ,26.0 ,2.4 ,30.4 ,22.5 ,72.9 ,24.0 ,1.9 ,2.2 ,7.3 ,77.2 ,,44.0 
860,대구(신암),7,하순,1007.9 ,2.5 ,27.7 ,2.3 ,32.3 ,24.1 ,69.7 ,25.2 ,2.0 ,2.3 ,6.2 ,51.2 ,,64.4 
860,대구(신암),8,상순,1008.6 ,2.0 ,27.8 ,2.2 ,32.6 ,24.2 ,71.9 ,25.9 ,2.3 ,2.3 ,6.3 ,77.3 ,,51.9 
860,대구(신암),8,중순,1009.1 ,2.4 ,26.9 ,2.3 ,31.4 ,23.4 ,72.5 ,24.8 ,2.0 ,2.2 ,6.6 ,82.8 ,,49.0 
860,대구(신암),8,하순,1010.5 ,2.1 ,25.5 ,1.6 ,30.1 ,21.9 ,72.2 ,23.0 ,2.7 ,2.2 ,6.5 ,85.1 ,,55.7 
860,대구(신암),9,상순,1011.8 ,1.9 ,23.9 ,1.3 ,28.6 ,20.0 ,70.3 ,20.6 ,2.3 ,2.0 ,6.0 ,45.9 ,,54.3 
860,대구(신암),9,중순,1013.7 ,2.4 ,22.3 ,1.6 ,27.1 ,18.2 ,69.4 ,18.5 ,2.6 ,2.0 ,5.8 ,55.7 ,,53.7 
860,대구(신암),9,하순,1016.8 ,1.4 ,20.1 ,1.0 ,25.3 ,15.7 ,68.4 ,15.7 ,2.0 ,1.8 ,5.3 ,40.7 ,,56.0 
860,대구(신암),10,상순,1017.9 ,2.2 ,18.5 ,1.2 ,24.1 ,13.8 ,64.4 ,13.4 ,2.1 ,1.8 ,4.4 ,24.6 ,,65.7 
860,대구(신암),10,중순,1019.3 ,2.1 ,16.5 ,1.1 ,22.3 ,11.5 ,61.1 ,11.4 ,1.6 ,1.8 ,3.8 ,10.5 ,,67.5 
860,대구(신암),10,하순,1021.0 ,1.6 ,14.0 ,1.5 ,19.8 ,9.0 ,62.3 ,9.9 ,1.7 ,1.9 ,3.6 ,14.9 ,,73.1 
860,대구(신암),11,상순,1021.6 ,2.7 ,12.1 ,1.9 ,17.9 ,7.1 ,61.3 ,8.7 ,1.9 ,1.8 ,3.6 ,10.8 ,,62.0 
860,대구(신암),11,중순,1022.7 ,2.3 ,9.3 ,2.0 ,14.6 ,4.8 ,55.5 ,6.6 ,1.9 ,2.1 ,3.7 ,9.4 ,,62.9 
860,대구(신암),11,하순,1023.1 ,2.4 ,6.9 ,1.6 ,12.2 ,2.4 ,57.8 ,5.9 ,1.3 ,1.9 ,3.4 ,9.5 ,,59.0 
860,대구(신암),12,상순,1024.2 ,2.5 ,4.3 ,2.0 ,9.3 ,0.1 ,56.1 ,4.8 ,1.0 ,2.1 ,3.6 ,9.2 ,,57.7 
860,대구(신암),12,중순,1025.1 ,2.9 ,2.7 ,2.0 ,7.5 ,-1.5 ,51.8 ,4.0 ,0.8 ,2.2 ,3.1 ,3.3 ,,61.9 
860,대구(신암),12,하순,1023.9 ,2.9 ,2.0 ,1.8 ,7.1 ,-2.1 ,52.2 ,3.8 ,1.0 ,2.3 ,2.9 ,6.3 ,,69.8 
864,전주(완산),1,상순,1024.7 ,2.4 ,0.2 ,2.5 ,5.1 ,-4.1 ,67.2 ,4.2 ,0.9 ,1.4 ,4.4 ,9.5 ,1.0 ,49.3 
864,전주(완산),1,중순,1025.4 ,2.5 ,0.0 ,2.3 ,4.8 ,-4.2 ,66.2 ,4.2 ,1.1 ,1.4 ,4.7 ,8.6 ,1.0 ,45.6 
864,전주(완산),1,하순,1024.7 ,3.1 ,-0.3 ,2.3 ,4.6 ,-4.5 ,66.9 ,4.1 ,0.7 ,1.5 ,4.3 ,8.8 ,1.0 ,56.4 
864,전주(완산),2,상순,1023.9 ,2.2 ,0.3 ,1.9 ,5.5 ,-4.2 ,66.1 ,4.3 ,0.8 ,1.6 ,4.3 ,7.4 ,1.2 ,54.9 
864,전주(완산),2,중순,1023.2 ,2.9 ,2.1 ,2.0 ,7.6 ,-2.7 ,61.2 ,4.4 ,0.9 ,1.7 ,3.9 ,12.7 ,1.6 ,61.0 
864,전주(완산),2,하순,1022.4 ,3.0 ,3.9 ,2.8 ,9.6 ,-1.1 ,63.0 ,5.2 ,1.5 ,1.6 ,4.6 ,16.7 ,1.7 ,46.4 
864,전주(완산),3,상순,1021.2 ,2.1 ,4.9 ,1.5 ,10.7 ,-0.1 ,62.5 ,5.4 ,0.9 ,1.8 ,4.6 ,17.9 ,1.9 ,58.6 
864,전주(완산),3,중순,1019.8 ,2.4 ,7.1 ,2.0 ,13.5 ,1.4 ,60.3 ,6.0 ,0.9 ,1.9 ,4.6 ,17.4 ,2.5 ,62.8 
864,전주(완산),3,하순,1018.9 ,3.2 ,8.4 ,1.7 ,14.7 ,2.8 ,59.9 ,6.4 ,1.3 ,1.9 ,4.6 ,18.4 ,2.9 ,70.3 
864,전주(완산),4,상순,1017.2 ,2.7 ,11.0 ,2.0 ,17.7 ,5.1 ,58.7 ,7.5 ,1.9 ,1.9 ,4.5 ,23.9 ,3.4 ,68.3 
864,전주(완산),4,중순,1015.1 ,2.5 ,13.0 ,1.8 ,19.9 ,6.8 ,58.6 ,8.5 ,1.5 ,1.9 ,4.4 ,25.3 ,3.7 ,70.6 
864,전주(완산),4,하순,1014.0 ,2.7 ,14.9 ,1.9 ,21.6 ,8.9 ,60.1 ,9.9 ,1.7 ,2.0 ,4.7 ,29.3 ,3.9 ,70.7 
864,전주(완산),5,상순,1012.6 ,2.6 ,17.3 ,1.4 ,23.9 ,11.3 ,62.2 ,11.8 ,2.0 ,1.9 ,4.6 ,32.2 ,4.4 ,70.6 
864,전주(완산),5,중순,1011.5 ,2.5 ,18.2 ,1.3 ,24.5 ,12.6 ,64.9 ,12.8 ,1.3 ,1.8 ,5.1 ,28.6 ,4.6 ,68.9 
864,전주(완산),5,하순,1010.2 ,1.8 ,20.0 ,1.1 ,26.6 ,14.1 ,62.6 ,14.0 ,1.5 ,1.8 ,4.7 ,22.0 ,4.8 ,81.0 
864,전주(완산),6,상순,1009.0 ,2.3 ,21.8 ,1.1 ,27.9 ,16.5 ,66.1 ,16.5 ,1.6 ,1.7 ,5.4 ,31.2 ,5.0 ,65.6 
864,전주(완산),6,중순,1007.3 ,2.1 ,22.9 ,0.8 ,28.6 ,18.1 ,70.1 ,19.0 ,2.1 ,1.7 ,5.8 ,45.2 ,4.6 ,59.6 
864,전주(완산),6,하순,1006.2 ,1.6 ,23.8 ,1.0 ,28.7 ,20.0 ,75.5 ,21.9 ,2.3 ,1.7 ,7.3 ,82.5 ,4.0 ,42.9 
864,전주(완산),7,상순,1005.6 ,2.1 ,24.9 ,1.4 ,29.3 ,21.5 ,79.0 ,24.7 ,2.1 ,1.8 ,7.5 ,117.4 ,3.3 ,38.8 
864,전주(완산),7,중순,1006.6 ,2.7 ,25.9 ,1.6 ,30.2 ,22.6 ,77.8 ,25.7 ,1.7 ,1.9 ,7.3 ,105.0 ,3.6 ,39.0 
864,전주(완산),7,하순,1007.1 ,2.7 ,27.5 ,1.7 ,32.2 ,23.9 ,75.7 ,27.2 ,2.0 ,1.8 ,6.4 ,80.4 ,4.3 ,55.3 
864,전주(완산),8,상순,1007.4 ,2.4 ,27.8 ,1.6 ,32.6 ,24.0 ,75.2 ,27.1 ,2.5 ,1.8 ,5.9 ,100.3 ,4.6 ,54.3 
864,전주(완산),8,중순,1008.1 ,2.0 ,26.8 ,1.7 ,31.6 ,23.2 ,77.6 ,26.5 ,2.0 ,1.6 ,6.3 ,88.1 ,3.5 ,47.2 
864,전주(완산),8,하순,1009.4 ,2.0 ,25.2 ,1.2 ,30.0 ,21.5 ,77.7 ,24.5 ,2.5 ,1.7 ,6.4 ,101.2 ,3.6 ,51.6 
864,전주(완산),9,상순,1010.9 ,1.9 ,23.7 ,1.3 ,29.0 ,19.5 ,74.7 ,21.6 ,2.3 ,1.6 ,5.5 ,46.4 ,3.8 ,54.6 
864,전주(완산),9,중순,1012.9 ,2.2 ,22.1 ,1.8 ,27.5 ,17.6 ,73.6 ,19.3 ,2.8 ,1.5 ,5.3 ,43.7 ,3.5 ,56.8 
864,전주(완산),9,하순,1015.9 ,1.5 ,19.9 ,1.2 ,25.7 ,15.1 ,71.8 ,16.2 ,2.1 ,1.3 ,5.0 ,38.1 ,3.3 ,58.2 
864,전주(완산),10,상순,1017.5 ,1.8 ,17.6 ,1.4 ,23.9 ,12.5 ,70.5 ,13.8 ,2.0 ,1.4 ,4.0 ,22.8 ,3.0 ,64.9 
864,전주(완산),10,중순,1019.0 ,2.1 ,15.4 ,1.4 ,22.0 ,10.0 ,68.7 ,11.9 ,1.8 ,1.4 ,3.6 ,13.6 ,2.8 ,65.6 
864,전주(완산),10,하순,1020.7 ,1.4 ,13.2 ,1.6 ,19.5 ,8.0 ,68.9 ,10.4 ,1.7 ,1.4 ,3.8 ,20.9 ,2.2 ,68.2 
864,전주(완산),11,상순,1021.4 ,2.1 ,11.4 ,2.1 ,17.5 ,6.2 ,69.2 ,9.4 ,1.8 ,1.5 ,4.2 ,17.6 ,1.7 ,54.9 
864,전주(완산),11,중순,1023.0 ,2.1 ,8.6 ,2.2 ,14.1 ,3.8 ,65.4 ,7.3 ,1.6 ,1.6 ,4.2 ,14.5 ,1.4 ,53.4 
864,전주(완산),11,하순,1023.2 ,2.6 ,6.3 ,1.7 ,11.8 ,1.6 ,67.4 ,6.6 ,1.2 ,1.5 ,4.3 ,17.7 ,1.2 ,49.8 
864,전주(완산),12,상순,1024.6 ,2.4 ,3.7 ,2.0 ,8.6 ,-0.8 ,68.1 ,5.5 ,0.8 ,1.5 ,4.8 ,17.6 ,1.0 ,44.7 
864,전주(완산),12,중순,1025.7 ,2.6 ,2.0 ,2.2 ,6.8 ,-2.3 ,66.9 ,4.9 ,0.8 ,1.5 ,4.5 ,6.9 ,0.9 ,45.8 
864,전주(완산),12,하순,1024.7 ,2.3 ,1.1 ,1.8 ,6.0 ,-3.2 ,67.6 ,4.5 ,0.8 ,1.4 ,4.1 ,9.6 ,0.9 ,52.4 
876,삼척,1,상순,,,1.9 ,2.4 ,6.3 ,-1.7 ,,,,2.3 ,,8.6 ,,
876,삼척,1,중순,,,1.1 ,1.7 ,5.3 ,-2.6 ,,,,2.2 ,,13.9 ,,
876,삼척,1,하순,,,1.1 ,2.4 ,5.4 ,-2.7 ,,,,2.2 ,,16.1 ,,
876,삼척,2,상순,,,1.6 ,2.3 ,5.8 ,-2.3 ,,,,2.3 ,,10.9 ,,
876,삼척,2,중순,,,2.9 ,2.2 ,7.1 ,-1.1 ,,,,2.2 ,,17.5 ,,
876,삼척,2,하순,,,4.6 ,2.0 ,9.0 ,0.2 ,,,,2.1 ,,12.7 ,,
876,삼척,3,상순,,,5.0 ,2.0 ,9.2 ,1.0 ,,,,2.2 ,,20.8 ,,
876,삼척,3,중순,,,7.4 ,1.8 ,12.0 ,2.6 ,,,,2.4 ,,20.3 ,,
876,삼척,3,하순,,,8.9 ,2.4 ,13.3 ,4.3 ,,,,2.3 ,,18.9 ,,
876,삼척,4,상순,,,10.7 ,1.7 ,15.5 ,6.0 ,,,,2.5 ,,22.5 ,,
876,삼척,4,중순,,,12.2 ,2.1 ,16.7 ,7.6 ,,,,2.5 ,,15.1 ,,
876,삼척,4,하순,,,14.6 ,1.9 ,19.4 ,9.8 ,,,,2.5 ,,34.6 ,,
876,삼척,5,상순,,,16.5 ,1.9 ,21.8 ,11.9 ,,,,2.3 ,,13.9 ,,
876,삼척,5,중순,,,17.3 ,1.6 ,21.8 ,13.0 ,,,,2.2 ,,20.1 ,,
876,삼척,5,하순,,,18.7 ,2.4 ,23.2 ,14.3 ,,,,2.1 ,,18.1 ,,
876,삼척,6,상순,,,19.5 ,1.6 ,23.7 ,15.7 ,,,,1.9 ,,16.2 ,,
876,삼척,6,중순,,,20.3 ,1.2 ,24.4 ,16.8 ,,,,1.8 ,,23.6 ,,
876,삼척,6,하순,,,22.1 ,2.0 ,25.9 ,18.9 ,,,,1.8 ,,58.9 ,,
876,삼척,7,상순,,,22.6 ,2.0 ,26.0 ,19.9 ,,,,1.6 ,,106.9 ,,
876,삼척,7,중순,,,23.9 ,2.4 ,27.4 ,21.0 ,,,,1.7 ,,98.0 ,,
876,삼척,7,하순,,,25.7 ,2.5 ,29.3 ,22.7 ,,,,1.6 ,,50.1 ,,
876,삼척,8,상순,,,26.2 ,1.7 ,30.0 ,23.1 ,,,,1.6 ,,49.9 ,,
876,삼척,8,중순,,,25.5 ,1.9 ,29.0 ,22.6 ,,,,1.6 ,,97.9 ,,
876,삼척,8,하순,,,23.5 ,1.5 ,27.1 ,20.4 ,,,,1.6 ,,69.2 ,,
876,삼척,9,상순,,,21.7 ,1.1 ,25.3 ,18.5 ,,,,1.8 ,,98.6 ,,
876,삼척,9,중순,,,20.5 ,1.0 ,24.4 ,17.2 ,,,,1.7 ,,77.9 ,,
876,삼척,9,하순,,,18.7 ,0.9 ,22.8 ,15.1 ,,,,1.7 ,,48.3 ,,
876,삼척,10,상순,,,17.4 ,0.9 ,21.6 ,13.5 ,,,,1.8 ,,60.1 ,,
876,삼척,10,중순,,,15.6 ,1.3 ,20.3 ,11.4 ,,,,1.9 ,,18.1 ,,
876,삼척,10,하순,,,13.6 ,1.2 ,18.3 ,9.6 ,,,,1.9 ,,33.1 ,,
876,삼척,11,상순,,,12.5 ,1.3 ,17.0 ,8.3 ,,,,2.0 ,,26.3 ,,
876,삼척,11,중순,,,9.0 ,2.3 ,13.4 ,4.7 ,,,,2.0 ,,10.5 ,,
876,삼척,11,하순,,,7.4 ,1.3 ,11.9 ,3.4 ,,,,2.0 ,,25.6 ,,
876,삼척,12,상순,,,4.8 ,2.3 ,9.4 ,0.8 ,,,,2.1 ,,12.8 ,,
876,삼척,12,중순,,,2.9 ,2.7 ,7.3 ,-1.2 ,,,,2.1 ,,6.3 ,,
876,삼척,12,하순,,,2.2 ,1.7 ,6.7 ,-1.8 ,,,,2.2 ,,5.7 ,,
901,울기,1,상순,,,3.6 ,2.3 ,7.7 ,-0.3 ,,,,2.3 ,,6.6 ,,
901,울기,1,중순,,,3.5 ,2.3 ,7.7 ,0.1 ,,,,2.4 ,,14.6 ,,
901,울기,1,하순,,,3.0 ,2.3 ,7.3 ,-0.6 ,,,,2.4 ,,13.6 ,,
901,울기,2,상순,,,3.7 ,2.1 ,8.3 ,0.0 ,,,,2.4 ,,6.5 ,,
901,울기,2,중순,,,5.1 ,2.0 ,9.3 ,1.2 ,,,,2.5 ,,15.9 ,,
901,울기,2,하순,,,6.8 ,2.1 ,10.8 ,3.7 ,,,,2.6 ,,18.0 ,,
901,울기,3,상순,,,7.3 ,1.6 ,11.2 ,3.8 ,,,,2.6 ,,18.5 ,,
901,울기,3,중순,,,8.7 ,1.6 ,13.0 ,5.3 ,,,,2.9 ,,24.2 ,,
901,울기,3,하순,,,10.0 ,1.4 ,14.2 ,6.7 ,,,,2.6 ,,20.1 ,,
901,울기,4,상순,,,11.6 ,1.1 ,15.6 ,8.5 ,,,,3.0 ,,22.6 ,,
901,울기,4,중순,,,13.0 ,1.4 ,16.8 ,10.2 ,,,,2.9 ,,28.5 ,,
901,울기,4,하순,,,14.1 ,0.9 ,17.7 ,11.3 ,,,,2.9 ,,35.2 ,,
901,울기,5,상순,,,15.4 ,1.0 ,19.2 ,13.1 ,,,,2.7 ,,26.6 ,,
901,울기,5,중순,,,16.3 ,1.1 ,20.1 ,13.9 ,,,,2.6 ,,33.7 ,,
901,울기,5,하순,,,17.7 ,1.3 ,21.4 ,15.2 ,,,,2.4 ,,38.1 ,,
901,울기,6,상순,,,18.7 ,1.0 ,22.1 ,16.5 ,,,,2.3 ,,19.3 ,,
901,울기,6,중순,,,19.9 ,1.0 ,23.1 ,18.0 ,,,,2.4 ,,41.6 ,,
901,울기,6,하순,,,20.4 ,1.0 ,23.5 ,18.6 ,,,,2.7 ,,71.6 ,,
901,울기,7,상순,,,21.1 ,1.2 ,24.1 ,19.2 ,,,,2.8 ,,76.8 ,,
901,울기,7,중순,,,22.2 ,1.4 ,25.1 ,20.2 ,,,,2.7 ,,72.1 ,,
901,울기,7,하순,,,23.8 ,1.6 ,26.7 ,21.7 ,,,,2.6 ,,44.9 ,,
901,울기,8,상순,,,25.0 ,1.5 ,28.0 ,23.0 ,,,,2.7 ,,47.5 ,,
901,울기,8,중순,,,25.0 ,1.7 ,27.6 ,22.9 ,,,,2.5 ,,55.6 ,,
901,울기,8,하순,,,24.2 ,1.3 ,27.3 ,22.3 ,,,,2.5 ,,63.2 ,,
901,울기,9,상순,,,23.1 ,1.1 ,25.9 ,21.1 ,,,,2.5 ,,56.1 ,,
901,울기,9,중순,,,22.1 ,1.5 ,25.1 ,20.0 ,,,,2.6 ,,65.1 ,,
901,울기,9,하순,,,20.7 ,0.9 ,23.7 ,18.5 ,,,,2.4 ,,38.6 ,,
901,울기,10,상순,,,19.4 ,1.2 ,23.0 ,16.8 ,,,,2.4 ,,33.3 ,,
901,울기,10,중순,,,17.8 ,1.2 ,21.5 ,14.7 ,,,,2.4 ,,20.2 ,,
901,울기,10,하순,,,15.7 ,1.6 ,19.5 ,12.7 ,,,,2.4 ,,19.9 ,,
901,울기,11,상순,,,14.1 ,1.7 ,17.9 ,10.8 ,,,,2.3 ,,17.2 ,,
901,울기,11,중순,,,11.4 ,2.0 ,15.3 ,7.8 ,,,,2.3 ,,17.0 ,,
901,울기,11,하순,,,9.5 ,1.7 ,13.7 ,6.3 ,,,,2.3 ,,17.9 ,,
901,울기,12,상순,,,6.7 ,2.2 ,11.0 ,3.2 ,,,,2.3 ,,11.3 ,,
901,울기,12,중순,,,5.2 ,2.4 ,9.4 ,1.4 ,,,,2.3 ,,4.7 ,,
901,울기,12,하순,,,4.6 ,2.1 ,8.8 ,0.8 ,,,,2.4 ,,8.2 ,,
907,삼천포,1,상순,,,2.9 ,2.0 ,7.0 ,-1.1 ,,,,2.4 ,,5.2 ,,
907,삼천포,1,중순,,,2.8 ,2.1 ,7.0 ,-0.7 ,,,,2.3 ,,7.9 ,,
907,삼천포,1,하순,,,2.2 ,2.0 ,6.6 ,-1.2 ,,,,2.4 ,,11.6 ,,
907,삼천포,2,상순,,,3.1 ,1.8 ,7.5 ,-0.9 ,,,,2.4 ,,6.6 ,,
907,삼천포,2,중순,,,4.7 ,1.8 ,8.9 ,0.4 ,,,,2.3 ,,16.3 ,,
907,삼천포,2,하순,,,6.1 ,2.0 ,10.8 ,2.6 ,,,,2.0 ,,20.2 ,,
907,삼천포,3,상순,,,6.9 ,1.5 ,11.1 ,3.0 ,,,,2.4 ,,18.9 ,,
907,삼천포,3,중순,,,8.6 ,1.5 ,13.2 ,4.5 ,,,,2.3 ,,32.1 ,,
907,삼천포,3,하순,,,9.9 ,1.4 ,14.3 ,6.0 ,,,,2.4 ,,22.6 ,,
907,삼천포,4,상순,,,11.9 ,1.2 ,16.4 ,8.1 ,,,,2.3 ,,38.4 ,,
907,삼천포,4,중순,,,13.6 ,1.4 ,18.0 ,9.9 ,,,,2.3 ,,35.4 ,,
907,삼천포,4,하순,,,15.0 ,1.1 ,19.2 ,11.3 ,,,,2.2 ,,43.9 ,,
907,삼천포,5,상순,,,16.9 ,1.1 ,21.2 ,13.6 ,,,,2.0 ,,41.1 ,,
907,삼천포,5,중순,,,17.7 ,0.9 ,21.9 ,14.4 ,,,,2.0 ,,47.8 ,,
907,삼천포,5,하순,,,19.4 ,1.0 ,23.9 ,15.9 ,,,,1.8 ,,45.2 ,,
907,삼천포,6,상순,,,20.5 ,0.8 ,24.6 ,17.5 ,,,,1.7 ,,23.7 ,,
907,삼천포,6,중순,,,21.5 ,0.8 ,25.4 ,18.8 ,,,,1.7 ,,52.6 ,,
907,삼천포,6,하순,,,22.3 ,0.9 ,25.5 ,20.2 ,,,,1.7 ,,103.3 ,,
907,삼천포,7,상순,,,23.4 ,1.2 ,26.7 ,21.3 ,,,,1.7 ,,119.8 ,,
907,삼천포,7,중순,,,24.7 ,1.5 ,27.9 ,22.3 ,,,,1.7 ,,98.0 ,,
907,삼천포,7,하순,,,26.1 ,1.5 ,29.8 ,23.6 ,,,,1.6 ,,66.6 ,,
907,삼천포,8,상순,,,27.1 ,1.3 ,30.9 ,24.4 ,,,,1.8 ,,77.4 ,,
907,삼천포,8,중순,,,26.6 ,1.4 ,30.2 ,23.9 ,,,,1.7 ,,62.0 ,,
907,삼천포,8,하순,,,25.6 ,1.3 ,29.3 ,22.8 ,,,,1.8 ,,89.5 ,,
907,삼천포,9,상순,,,24.3 ,1.2 ,28.2 ,21.3 ,,,,1.7 ,,57.1 ,,
907,삼천포,9,중순,,,23.1 ,1.4 ,27.1 ,20.0 ,,,,1.9 ,,68.6 ,,
907,삼천포,9,하순,,,21.4 ,0.9 ,25.6 ,18.0 ,,,,1.6 ,,33.6 ,,
